Unnamed: 0,Heracleum.sosnowskyi,X_soc_5.15,X_silt_5.15,X_sand_5.15,X_cfvo_5.15,X_cec_5.15,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,long1,lat1,clim_long1,clim_lat1
1693,1,86.77782440185551,32.212879180908196,45.597694396972706,10.2783946990967,30.542785644531197,5.44976472854614,8.01140403747559,22.073753356933604,961.7576293945309,24.018651962280302,-12.6663398742676,36.684989929199205,14.9821128845215,-3.0711970329284703,16.8221092224121,-6.46266412734985,657.94140625,110.702293395996,22.7433185577393,47.778392791748,251.003326416016,94.47657012939449,236.440216064453,115.98699951171899,34.689766399999996,56.2978095,34.750042933,56.249993267
378,1,35.5882568359375,42.722282409668004,27.6944141387939,9.57865905761719,34.8521575927734,6.517208099365231,8.43454647064209,22.5941696166992,1023.1758422851599,25.829593658447298,-11.824822425842301,37.6544151306152,13.725635528564501,1.4456822872161899,18.5674419403076,-6.096774101257321,631.68408203125,107.155418395996,19.9604549407959,47.4872055053711,231.973709106445,100.177536010742,201.61833190918,139.525207519531,36.11714,52.257674,36.083376533,52.249992467
128,1,36.3262710571289,42.766510009765604,26.584829330444304,9.76769638061523,34.096096038818395,6.56166648864746,8.34261417388916,22.4070682525635,1025.79443359375,25.803524017334,-11.752820014953599,37.556343078613295,13.680023193359402,1.45580208301544,18.6239986419678,-6.09511470794678,632.323486328125,107.21786499023399,19.6302509307861,47.9515151977539,232.617919921875,99.69955444335942,198.892791748047,139.495422363281,36.064285,52.12169,36.083376533,52.083325767
10,1,36.3651466369629,47.953285217285206,23.2600498199463,10.4415292739868,32.8052101135254,6.90152835845947,8.25452995300293,22.1740608215332,1025.63317871094,26.0109596252441,-11.531653404235803,37.5426139831543,12.5202054977417,1.87129271030426,18.9166297912598,-5.81075286865234,619.498962402344,105.223770141602,18.4558181762695,49.0944137573242,228.207946777344,96.3006210327148,189.581161499023,137.939392089844,36.236081,51.768496,36.250043233,51.749992367
1022,1,44.0213813781738,45.5583915710449,21.197185516357397,11.615124702453599,32.7793388366699,5.58650970458984,9.968992233276369,21.945987701416,1260.84997558594,28.742406845092802,-16.9418792724609,45.684288024902294,11.686521530151401,0.21493044495582603,20.2336025238037,-10.0175132751465,558.371154785156,99.88488006591801,15.0240316390991,51.8538665771484,213.58056640625,82.1195755004883,161.974609375,102.707344055176,50.368543,53.517568000000004,50.416712733000004,53.583326067
751,1,32.6053466796875,42.2910118103027,28.5761871337891,9.436320304870609,34.243106842041,6.58514165878296,8.382656097412111,22.5238723754883,1019.9771728515599,25.796854019165,-11.7405595779419,37.5374145507812,13.6979923248291,1.525017619133,18.5856304168701,-6.0078330039978,632.145263671875,107.052032470703,20.0812606811523,47.3512115478516,231.916748046875,100.58815765380899,200.95491027832,139.228500366211,35.947559000000005,52.258331,35.916709833,52.249992467
319,1,32.6053466796875,42.2910118103027,28.5761871337891,9.436320304870609,34.243106842041,6.58514165878296,8.382656097412111,22.5238723754883,1019.9771728515599,25.796854019165,-11.7405595779419,37.5374145507812,13.6979923248291,1.525017619133,18.5856304168701,-6.0078330039978,632.145263671875,107.052032470703,20.0812606811523,47.3512115478516,231.916748046875,100.58815765380899,200.95491027832,139.228500366211,35.93492,52.270401,35.916709833,52.249992467
1796,1,31.5821647644043,42.5635757446289,29.143457412719698,9.35103607177734,34.1326942443848,6.5310583114624,8.2975378036499,22.4639835357666,1010.1790771484401,25.609012603759798,-11.6565265655518,37.265541076660206,14.1320362091064,1.9714480638504,18.431604385376,-5.9413752555847195,635.95556640625,107.260040283203,20.440872192382802,46.589420318603494,232.799377441406,101.78353881835899,204.894958496094,140.150543212891,35.7452356,52.639835600000005,35.750043133,52.583325867
258,1,27.7389698028564,45.908145904540994,14.390777587890598,7.963078498840329,30.0162887573242,7.57486534118652,8.40270137786865,21.899435043335,1053.97277832031,27.1800899505615,-11.4066972732544,38.5867881774902,11.174886703491199,3.86531352996826,19.9304103851318,-5.65479850769043,574.992614746094,94.7498550415039,16.3705768585205,48.4308395385742,209.455383300781,89.4483642578125,174.24293518066398,137.71321105957,37.008726,50.515190999999994,37.083376733,50.583325466999995
549,1,35.8833999633789,44.390018463134794,26.783758163452102,9.46791362762451,35.91090774536129,6.67403841018677,8.37476634979248,22.545799255371104,1021.4716796875,25.866149902343803,-11.604673385620101,37.4708251953125,13.746707916259801,1.50007569789886,18.6885585784912,-5.933570384979251,633.1962890625,107.187187194824,19.7562618255615,47.837272644043,232.634140014648,100.15967559814501,198.424743652344,139.81961059570298,35.99327,52.093231,35.916709833,52.083325767
